user_id,signup_date,signup_timestamp,channel,device_os,app_version,ab_test_group,country
usr_007779,2026-07-09,2026-07-09 05:41:01,Meta Ads (Instagram),Android,v2.5.1,Variant_B,United States
usr_007780,2026-07-12,2026-07-12 02:08:32,Organic Search,iOS,v2.5.1,Control_A,India
usr_007781,2026-06-18,2026-06-18 09:42:41,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,United States
usr_007782,2026-06-01,2026-06-01 09:28:10,Referral,iOS,v2.5.1,Variant_B,India
usr_007783,2026-06-09,2026-06-09 12:31:56,Meta Ads (Instagram),iOS,v2.5.2,Control_A,United States
usr_007784,2026-06-17,2026-06-17 17:32:41,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,Canada
usr_007785,2026-08-07,2026-08-07 06:31:43,Meta Ads (Instagram),iOS,v2.5.2,Control_A,India
usr_007786,2026-08-10,2026-08-10 00:57:38,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Canada
usr_007787,2026-08-11,2026-08-11 14:26:58,Organic Search,Android,v2.5.2,Control_A,Canada
usr_007788,2026-08-15,2026-08-15 12:18:10,Paid Search (Google),iOS,v2.5.1,Control_A,Germany
usr_007789,2026-07-13,2026-07-13 11:03:45,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,India
usr_007790,2026-07-02,2026-07-02 08:50:48,Influencer Campaign,Android,v2.5.2,Control_A,United States
usr_007791,2026-06-27,2026-06-27 18:34:13,Paid Search (Google),iOS,v2.5.1,Variant_B,United Kingdom
usr_007792,2026-06-08,2026-06-08 14:31:28,Paid Search (Google),Android,v2.5.3,Control_A,United States
usr_007793,2026-08-02,2026-08-02 00:32:36,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Canada
usr_007794,2026-08-19,2026-08-19 00:32:06,Organic Search,Android,v2.5.2,Variant_B,India
usr_007795,2026-07-08,2026-07-08 05:07:11,Organic Search,Android,v2.5.1,Variant_B,India
usr_007796,2026-08-17,2026-08-17 20:47:31,Referral,iOS,v2.5.1,Variant_B,United States
usr_007797,2026-07-21,2026-07-21 16:37:48,Meta Ads (Instagram),Android,v2.5.1,Control_A,Canada
usr_007798,2026-06-03,2026-06-03 23:54:10,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,Germany
usr_007799,2026-08-21,2026-08-21 12:20:07,Meta Ads (Instagram),Android,v2.5.2,Control_A,United States
usr_007800,2026-06-01,2026-06-01 08:07:39,Influencer Campaign,Web,v3.1.0-web,Control_A,Germany
usr_007801,2026-06-09,2026-06-09 14:36:54,Organic Search,Android,v2.5.2,Variant_B,India
usr_007802,2026-08-08,2026-08-08 09:41:46,Meta Ads (Instagram),Android,v2.5.2,Control_A,India
usr_007803,2026-06-25,2026-06-25 18:25:20,Meta Ads (Instagram),Android,v2.5.1,Control_A,United States
usr_007804,2026-08-12,2026-08-12 11:22:02,Influencer Campaign,Web,v3.1.0-web,Control_A,Canada
usr_007805,2026-07-13,2026-07-13 21:57:06,Paid Search (Google),iOS,v2.5.1,Control_A,Canada
usr_007806,2026-06-03,2026-06-03 08:23:59,Influencer Campaign,iOS,v2.5.2,Variant_B,Canada
usr_007807,2026-07-11,2026-07-11 09:45:24,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Canada
usr_007808,2026-06-28,2026-06-28 21:43:26,Organic Search,iOS,v2.5.1,Variant_B,United Kingdom
usr_007809,2026-06-08,2026-06-08 03:53:59,Meta Ads (Instagram),Android,v2.5.2,Control_A,Germany
usr_007810,2026-08-10,2026-08-10 01:52:45,Organic Search,Android,v2.5.1,Control_A,Germany
usr_007811,2026-08-24,2026-08-24 01:40:21,Paid Search (Google),Android,v2.5.1,Control_A,India
usr_007812,2026-08-22,2026-08-22 14:34:53,Organic Search,Web,v3.1.0-web,Control_A,United Kingdom
usr_007813,2026-07-15,2026-07-15 18:26:18,Paid Search (Google),iOS,v2.5.3,Variant_B,Germany
usr_007814,2026-08-27,2026-08-27 20:32:08,Paid Search (Google),Android,v2.5.1,Variant_B,India
usr_007815,2026-08-19,2026-08-19 19:43:40,Paid Search (Google),Web,v3.1.0-web,Control_A,United States
usr_007816,2026-07-28,2026-07-28 17:23:53,Paid Search (Google),Web,v3.1.0-web,Variant_B,India
usr_007817,2026-08-18,2026-08-18 13:02:33,Paid Search (Google),Android,v2.5.3,Variant_B,Canada
usr_007818,2026-07-03,2026-07-03 04:28:04,Paid Search (Google),iOS,v2.5.1,Control_A,India
usr_007819,2026-06-08,2026-06-08 09:49:49,Meta Ads (Instagram),iOS,v2.5.1,Control_A,India
usr_007820,2026-06-13,2026-06-13 05:57:34,Influencer Campaign,Android,v2.5.3,Control_A,United Kingdom
usr_007821,2026-06-22,2026-06-22 01:57:39,Meta Ads (Instagram),Android,v2.5.1,Control_A,Canada
usr_007822,2026-07-24,2026-07-24 22:05:15,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,United States
usr_007823,2026-07-05,2026-07-05 01:20:32,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,Canada
usr_007824,2026-07-13,2026-07-13 16:46:14,Paid Search (Google),Android,v2.5.1,Variant_B,United States
usr_007825,2026-06-18,2026-06-18 08:25:21,Referral,iOS,v2.5.1,Variant_B,Canada
usr_007826,2026-07-18,2026-07-18 02:52:08,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,United Kingdom
usr_007827,2026-07-10,2026-07-10 05:42:44,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,India
usr_007828,2026-07-08,2026-07-08 12:08:48,Meta Ads (Instagram),Android,v2.5.1,Control_A,Canada
usr_007829,2026-07-06,2026-07-06 18:33:16,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Germany
usr_007830,2026-08-08,2026-08-08 07:20:16,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Canada
usr_007831,2026-07-02,2026-07-02 10:20:46,Influencer Campaign,Android,v2.5.2,Variant_B,India
usr_007832,2026-07-16,2026-07-16 17:05:32,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,Canada
usr_007833,2026-06-11,2026-06-11 23:09:53,Referral,Android,v2.5.2,Variant_B,Canada
usr_007834,2026-06-19,2026-06-19 00:07:25,Paid Search (Google),Android,v2.5.2,Variant_B,Canada
usr_007835,2026-08-28,2026-08-28 09:37:48,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United States
usr_007836,2026-08-02,2026-08-02 19:12:13,Paid Search (Google),iOS,v2.5.2,Control_A,United Kingdom
usr_007837,2026-07-13,2026-07-13 19:25:23,Organic Search,Android,v2.5.1,Control_A,India
usr_007838,2026-07-13,2026-07-13 19:56:30,Organic Search,Web,v3.1.0-web,Control_A,Germany
usr_007839,2026-07-05,2026-07-05 02:18:43,Meta Ads (Instagram),Android,v2.5.2,Variant_B,Germany
usr_007840,2026-08-24,2026-08-24 10:58:34,Organic Search,Android,v2.5.1,Variant_B,Germany
usr_007841,2026-08-13,2026-08-13 06:35:37,Paid Search (Google),iOS,v2.5.1,Control_A,India
usr_007842,2026-08-06,2026-08-06 05:10:05,Meta Ads (Instagram),iOS,v2.5.2,Control_A,India
usr_007843,2026-06-15,2026-06-15 21:10:37,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Germany
usr_007844,2026-06-10,2026-06-10 19:51:45,Referral,Web,v3.1.0-web,Variant_B,United States
usr_007845,2026-06-14,2026-06-14 08:46:32,Referral,iOS,v2.5.3,Variant_B,Canada
usr_007846,2026-07-28,2026-07-28 17:50:08,Meta Ads (Instagram),Android,v2.5.2,Variant_B,Germany
usr_007847,2026-08-06,2026-08-06 17:11:11,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,United States
usr_007848,2026-07-28,2026-07-28 09:59:23,Meta Ads (Instagram),Android,v2.5.1,Variant_B,United States
usr_007849,2026-07-03,2026-07-03 16:20:20,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,United States
usr_007850,2026-06-23,2026-06-23 18:55:45,Paid Search (Google),Web,v3.1.0-web,Variant_B,United States
usr_007851,2026-06-05,2026-06-05 22:57:16,Meta Ads (Instagram),Android,v2.5.1,Control_A,United States
usr_007852,2026-07-22,2026-07-22 15:15:26,Paid Search (Google),Web,v3.1.0-web,Variant_B,Germany
usr_007853,2026-06-13,2026-06-13 03:34:23,Paid Search (Google),iOS,v2.5.3,Control_A,Canada
usr_007854,2026-06-23,2026-06-23 19:09:52,Meta Ads (Instagram),Android,v2.5.2,Control_A,India
usr_007855,2026-06-23,2026-06-23 16:54:20,Organic Search,Android,v2.5.3,Control_A,United States
usr_007856,2026-08-12,2026-08-12 15:42:42,Referral,Android,v2.5.3,Control_A,Canada
usr_007857,2026-07-01,2026-07-01 18:39:24,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United Kingdom
usr_007858,2026-06-26,2026-06-26 07:33:34,Organic Search,Android,v2.5.1,Variant_B,Germany
usr_007859,2026-08-28,2026-08-28 19:29:27,Paid Search (Google),Android,v2.5.2,Variant_B,United Kingdom
usr_007860,2026-08-21,2026-08-21 13:00:44,Influencer Campaign,iOS,v2.5.1,Control_A,India
usr_007861,2026-07-24,2026-07-24 20:28:49,Influencer Campaign,iOS,v2.5.3,Variant_B,Germany
usr_007862,2026-07-18,2026-07-18 05:50:21,Paid Search (Google),Android,v2.5.2,Variant_B,United Kingdom
usr_007863,2026-06-28,2026-06-28 20:18:24,Meta Ads (Instagram),Android,v2.5.2,Variant_B,India
usr_007864,2026-07-06,2026-07-06 13:19:47,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,Germany
usr_007865,2026-07-02,2026-07-02 03:51:38,Organic Search,iOS,v2.5.2,Variant_B,Canada
usr_007866,2026-08-05,2026-08-05 13:07:54,Meta Ads (Instagram),Android,v2.5.2,Variant_B,India
usr_007867,2026-06-03,2026-06-03 04:50:12,Meta Ads (Instagram),Android,v2.5.2,Control_A,United States
usr_007868,2026-07-17,2026-07-17 17:56:11,Meta Ads (Instagram),iOS,v2.5.1,Control_A,Canada
usr_007869,2026-07-22,2026-07-22 15:07:26,Meta Ads (Instagram),Android,v2.5.2,Variant_B,Germany
usr_007870,2026-06-12,2026-06-12 11:24:12,Paid Search (Google),Android,v2.5.2,Variant_B,United Kingdom
usr_007871,2026-06-03,2026-06-03 03:49:26,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United States
usr_007872,2026-08-09,2026-08-09 12:11:25,Organic Search,Web,v3.1.0-web,Control_A,Canada
usr_007873,2026-06-28,2026-06-28 03:35:10,Organic Search,iOS,v2.5.2,Control_A,United Kingdom
usr_007874,2026-08-15,2026-08-15 15:17:18,Organic Search,iOS,v2.5.2,Control_A,India
usr_007875,2026-06-09,2026-06-09 22:08:36,Organic Search,iOS,v2.5.1,Variant_B,Canada
usr_007876,2026-06-22,2026-06-22 18:42:48,Paid Search (Google),iOS,v2.5.3,Control_A,India
usr_007877,2026-07-07,2026-07-07 08:18:30,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,United Kingdom
usr_007878,2026-06-13,2026-06-13 14:50:09,Organic Search,iOS,v2.5.1,Control_A,Germany
usr_007879,2026-07-10,2026-07-10 15:41:26,Influencer Campaign,Android,v2.5.3,Variant_B,India
usr_007880,2026-08-03,2026-08-03 18:01:09,Paid Search (Google),iOS,v2.5.2,Variant_B,Germany
usr_007881,2026-08-14,2026-08-14 21:34:38,Meta Ads (Instagram),Android,v2.5.1,Control_A,United Kingdom
usr_007882,2026-06-13,2026-06-13 15:29:55,Paid Search (Google),Android,v2.5.3,Control_A,United States
usr_007883,2026-06-30,2026-06-30 19:26:17,Paid Search (Google),iOS,v2.5.3,Control_A,Germany
usr_007884,2026-07-21,2026-07-21 23:09:12,Paid Search (Google),Android,v2.5.3,Control_A,United Kingdom
usr_007885,2026-06-22,2026-06-22 19:28:39,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United States
usr_007886,2026-08-13,2026-08-13 18:17:41,Paid Search (Google),Android,v2.5.2,Control_A,Canada
usr_007887,2026-07-16,2026-07-16 13:18:53,Organic Search,iOS,v2.5.1,Variant_B,United Kingdom
usr_007888,2026-07-02,2026-07-02 22:05:15,Meta Ads (Instagram),Android,v2.5.3,Control_A,Canada
usr_007889,2026-07-21,2026-07-21 16:28:59,Organic Search,Web,v3.1.0-web,Control_A,United States
usr_007890,2026-07-14,2026-07-14 12:51:31,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,India
usr_007891,2026-08-17,2026-08-17 06:20:08,Paid Search (Google),Android,v2.5.3,Variant_B,India
usr_007892,2026-07-30,2026-07-30 02:33:44,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,United Kingdom
usr_007893,2026-06-05,2026-06-05 14:13:31,Referral,Android,v2.5.2,Control_A,United Kingdom
usr_007894,2026-07-31,2026-07-31 16:58:12,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,India
usr_007895,2026-07-14,2026-07-14 02:28:58,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,India
usr_007896,2026-07-04,2026-07-04 14:44:17,Referral,iOS,v2.5.3,Variant_B,Canada
usr_007897,2026-06-27,2026-06-27 20:02:55,Influencer Campaign,iOS,v2.5.1,Variant_B,United States
usr_007898,2026-08-27,2026-08-27 00:20:19,Referral,Android,v2.5.1,Control_A,Germany
usr_007899,2026-08-24,2026-08-24 01:23:32,Paid Search (Google),Android,v2.5.1,Control_A,Germany
usr_007900,2026-07-31,2026-07-31 09:46:28,Paid Search (Google),iOS,v2.5.1,Control_A,Germany
usr_007901,2026-06-15,2026-06-15 13:11:49,Referral,Android,v2.5.2,Control_A,United Kingdom
usr_007902,2026-08-27,2026-08-27 01:45:39,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United Kingdom
usr_007903,2026-06-29,2026-06-29 17:22:43,Referral,iOS,v2.5.3,Control_A,United Kingdom
usr_007904,2026-06-30,2026-06-30 12:31:33,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Germany
usr_007905,2026-08-03,2026-08-03 02:15:57,Influencer Campaign,Android,v2.5.3,Control_A,Germany
usr_007906,2026-06-13,2026-06-13 00:06:20,Referral,iOS,v2.5.1,Variant_B,Canada
usr_007907,2026-07-10,2026-07-10 10:38:18,Meta Ads (Instagram),Android,v2.5.1,Control_A,United Kingdom
usr_007908,2026-08-28,2026-08-28 09:49:22,Paid Search (Google),Android,v2.5.2,Variant_B,Canada
usr_007909,2026-06-22,2026-06-22 08:45:56,Influencer Campaign,iOS,v2.5.3,Variant_B,United Kingdom
usr_007910,2026-06-28,2026-06-28 23:39:50,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United Kingdom
usr_007911,2026-06-26,2026-06-26 09:03:56,Influencer Campaign,iOS,v2.5.3,Variant_B,Canada
usr_007912,2026-06-15,2026-06-15 18:37:43,Referral,Web,v3.1.0-web,Control_A,United States
usr_007913,2026-07-09,2026-07-09 22:29:29,Organic Search,Android,v2.5.2,Variant_B,Canada
usr_007914,2026-06-23,2026-06-23 21:08:07,Paid Search (Google),iOS,v2.5.2,Variant_B,India
usr_007915,2026-07-17,2026-07-17 14:18:23,Meta Ads (Instagram),Android,v2.5.1,Control_A,Canada
usr_007916,2026-08-15,2026-08-15 20:35:08,Organic Search,iOS,v2.5.1,Control_A,Canada
usr_007917,2026-07-02,2026-07-02 22:28:59,Paid Search (Google),Android,v2.5.1,Control_A,Germany
usr_007918,2026-08-01,2026-08-01 12:47:05,Meta Ads (Instagram),iOS,v2.5.2,Control_A,India
usr_007919,2026-08-05,2026-08-05 00:54:26,Paid Search (Google),iOS,v2.5.3,Variant_B,Germany
usr_007920,2026-06-11,2026-06-11 02:10:18,Referral,Android,v2.5.3,Control_A,United States
usr_007921,2026-08-07,2026-08-07 12:02:11,Meta Ads (Instagram),iOS,v2.5.1,Control_A,Canada
usr_007922,2026-08-25,2026-08-25 17:45:49,Paid Search (Google),Android,v2.5.2,Variant_B,Germany
usr_007923,2026-08-17,2026-08-17 21:33:53,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,United States
usr_007924,2026-07-05,2026-07-05 19:22:38,Paid Search (Google),Android,v2.5.3,Variant_B,Germany
usr_007925,2026-08-19,2026-08-19 08:31:54,Paid Search (Google),Android,v2.5.3,Variant_B,Canada
usr_007926,2026-08-20,2026-08-20 05:17:33,Referral,iOS,v2.5.2,Control_A,United States
usr_007927,2026-06-26,2026-06-26 11:51:12,Meta Ads (Instagram),Android,v2.5.3,Control_A,India
usr_007928,2026-06-07,2026-06-07 01:29:32,Referral,Android,v2.5.3,Control_A,United States
usr_007929,2026-08-28,2026-08-28 01:29:33,Organic Search,Web,v3.1.0-web,Variant_B,United States
usr_007930,2026-08-21,2026-08-21 20:49:57,Paid Search (Google),Android,v2.5.1,Control_A,Canada
usr_007931,2026-06-26,2026-06-26 23:40:17,Paid Search (Google),Web,v3.1.0-web,Control_A,United States
usr_007932,2026-08-18,2026-08-18 20:13:20,Paid Search (Google),Android,v2.5.3,Control_A,Germany
usr_007933,2026-07-04,2026-07-04 06:32:43,Referral,iOS,v2.5.2,Control_A,United States
usr_007934,2026-06-11,2026-06-11 07:18:34,Organic Search,Android,v2.5.2,Control_A,Germany
usr_007935,2026-08-02,2026-08-02 18:47:31,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United States
usr_007936,2026-07-04,2026-07-04 17:32:39,Influencer Campaign,iOS,v2.5.3,Variant_B,Germany
usr_007937,2026-07-26,2026-07-26 21:26:07,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Germany
usr_007938,2026-08-08,2026-08-08 07:03:49,Influencer Campaign,Android,v2.5.2,Control_A,Canada
usr_007939,2026-06-02,2026-06-02 20:08:16,Meta Ads (Instagram),Android,v2.5.3,Control_A,India
usr_007940,2026-07-27,2026-07-27 10:22:45,Referral,iOS,v2.5.2,Variant_B,India
usr_007941,2026-07-04,2026-07-04 13:42:30,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United Kingdom
usr_007942,2026-06-09,2026-06-09 13:44:24,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United States
usr_007943,2026-08-01,2026-08-01 07:39:22,Paid Search (Google),iOS,v2.5.3,Variant_B,India
usr_007944,2026-07-18,2026-07-18 00:25:11,Meta Ads (Instagram),Android,v2.5.3,Control_A,Canada
usr_007945,2026-08-23,2026-08-23 12:36:49,Influencer Campaign,iOS,v2.5.2,Variant_B,Canada
usr_007946,2026-07-20,2026-07-20 05:10:36,Referral,Android,v2.5.3,Variant_B,United Kingdom
usr_007947,2026-07-31,2026-07-31 23:10:53,Paid Search (Google),iOS,v2.5.3,Variant_B,Canada
usr_007948,2026-06-04,2026-06-04 21:17:32,Paid Search (Google),Android,v2.5.1,Variant_B,United States
usr_007949,2026-07-12,2026-07-12 20:24:07,Organic Search,iOS,v2.5.1,Control_A,United Kingdom
usr_007950,2026-06-19,2026-06-19 22:09:13,Paid Search (Google),Android,v2.5.3,Control_A,United States
usr_007951,2026-07-10,2026-07-10 00:57:01,Referral,Android,v2.5.3,Variant_B,Canada
usr_007952,2026-07-07,2026-07-07 23:37:54,Paid Search (Google),iOS,v2.5.1,Control_A,United States
usr_007953,2026-06-04,2026-06-04 13:14:23,Organic Search,Android,v2.5.1,Variant_B,Germany
usr_007954,2026-07-21,2026-07-21 19:30:54,Organic Search,Android,v2.5.1,Variant_B,Germany
usr_007955,2026-06-19,2026-06-19 10:58:18,Meta Ads (Instagram),Android,v2.5.1,Variant_B,United Kingdom
usr_007956,2026-08-12,2026-08-12 07:28:17,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United Kingdom
usr_007957,2026-08-09,2026-08-09 01:15:51,Referral,Android,v2.5.1,Control_A,Canada
usr_007958,2026-06-22,2026-06-22 11:12:09,Organic Search,iOS,v2.5.3,Variant_B,Germany
usr_007959,2026-06-05,2026-06-05 17:13:04,Paid Search (Google),Android,v2.5.3,Control_A,United Kingdom
usr_007960,2026-07-08,2026-07-08 06:37:26,Paid Search (Google),Android,v2.5.3,Control_A,Canada
usr_007961,2026-08-04,2026-08-04 08:32:48,Meta Ads (Instagram),Android,v2.5.2,Variant_B,India
usr_007962,2026-06-21,2026-06-21 15:38:45,Paid Search (Google),Android,v2.5.1,Control_A,Germany
usr_007963,2026-07-02,2026-07-02 16:41:11,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,Germany
usr_007964,2026-06-13,2026-06-13 18:56:07,Meta Ads (Instagram),Android,v2.5.1,Control_A,United Kingdom
usr_007965,2026-07-04,2026-07-04 05:36:10,Organic Search,iOS,v2.5.3,Control_A,Canada
usr_007966,2026-08-11,2026-08-11 15:51:14,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Canada
usr_007967,2026-08-28,2026-08-28 12:09:58,Meta Ads (Instagram),Android,v2.5.1,Control_A,United States
usr_007968,2026-06-26,2026-06-26 02:21:28,Organic Search,Android,v2.5.3,Variant_B,United States
usr_007969,2026-07-05,2026-07-05 04:00:08,Paid Search (Google),iOS,v2.5.3,Variant_B,United States
usr_007970,2026-06-12,2026-06-12 21:28:41,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Canada
usr_007971,2026-06-27,2026-06-27 09:08:15,Meta Ads (Instagram),Android,v2.5.2,Variant_B,India
usr_007972,2026-07-01,2026-07-01 07:58:37,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,India
usr_007973,2026-08-10,2026-08-10 20:10:25,Meta Ads (Instagram),Android,v2.5.1,Variant_B,India
usr_007974,2026-07-20,2026-07-20 14:02:36,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,India
usr_007975,2026-08-23,2026-08-23 02:05:35,Organic Search,iOS,v2.5.2,Variant_B,Canada
usr_007976,2026-06-14,2026-06-14 11:34:55,Paid Search (Google),Android,v2.5.2,Variant_B,India
usr_007977,2026-07-15,2026-07-15 20:16:58,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Germany
usr_007978,2026-06-27,2026-06-27 17:12:21,Meta Ads (Instagram),iOS,v2.5.1,Control_A,United Kingdom
usr_007979,2026-06-25,2026-06-25 04:13:22,Meta Ads (Instagram),iOS,v2.5.2,Control_A,United Kingdom
usr_007980,2026-08-10,2026-08-10 15:05:41,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Canada
usr_007981,2026-06-08,2026-06-08 23:05:56,Paid Search (Google),iOS,v2.5.3,Control_A,Canada
usr_007982,2026-07-07,2026-07-07 19:25:52,Organic Search,Android,v2.5.3,Control_A,India
usr_007983,2026-06-02,2026-06-02 02:50:40,Paid Search (Google),Web,v3.1.0-web,Variant_B,India
usr_007984,2026-07-02,2026-07-02 20:36:30,Organic Search,Web,v3.1.0-web,Variant_B,Germany
usr_007985,2026-06-10,2026-06-10 06:29:19,Organic Search,iOS,v2.5.2,Variant_B,Germany
usr_007986,2026-06-14,2026-06-14 06:01:54,Referral,iOS,v2.5.3,Control_A,United States
usr_007987,2026-07-02,2026-07-02 22:54:24,Paid Search (Google),Android,v2.5.1,Control_A,India
usr_007988,2026-08-27,2026-08-27 11:16:42,Referral,Android,v2.5.3,Variant_B,Germany
usr_007989,2026-06-28,2026-06-28 19:44:25,Paid Search (Google),Web,v3.1.0-web,Variant_B,India
usr_007990,2026-07-30,2026-07-30 16:22:26,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Canada
usr_007991,2026-06-04,2026-06-04 01:42:44,Paid Search (Google),Android,v2.5.2,Control_A,United Kingdom
usr_007992,2026-07-11,2026-07-11 12:26:28,Paid Search (Google),Web,v3.1.0-web,Control_A,Germany
usr_007993,2026-07-23,2026-07-23 07:23:55,Paid Search (Google),Android,v2.5.2,Control_A,United Kingdom
usr_007994,2026-07-21,2026-07-21 21:50:56,Organic Search,iOS,v2.5.1,Control_A,United Kingdom
usr_007995,2026-08-17,2026-08-17 21:14:57,Organic Search,Android,v2.5.1,Control_A,United Kingdom
usr_007996,2026-07-02,2026-07-02 19:10:06,Paid Search (Google),Android,v2.5.1,Control_A,United States
usr_007997,2026-06-16,2026-06-16 17:40:03,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United Kingdom
usr_007998,2026-07-11,2026-07-11 14:40:40,Meta Ads (Instagram),Android,v2.5.1,Control_A,India
usr_007999,2026-07-27,2026-07-27 15:35:03,Organic Search,Android,v2.5.2,Control_A,United Kingdom
usr_008000,2026-06-26,2026-06-26 10:31:40,Organic Search,iOS,v2.5.3,Variant_B,United Kingdom
usr_008001,2026-08-05,2026-08-05 19:43:47,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United Kingdom
usr_008002,2026-08-10,2026-08-10 16:32:53,Influencer Campaign,Android,v2.5.3,Variant_B,United Kingdom
usr_008003,2026-07-17,2026-07-17 02:55:22,Paid Search (Google),Android,v2.5.3,Variant_B,United States
usr_008004,2026-08-29,2026-08-29 18:50:01,Referral,Android,v2.5.3,Control_A,India
usr_008005,2026-07-28,2026-07-28 20:33:25,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United Kingdom
usr_008006,2026-08-23,2026-08-23 09:31:17,Referral,Android,v2.5.1,Control_A,Germany
usr_008007,2026-07-20,2026-07-20 08:17:43,Referral,iOS,v2.5.1,Variant_B,Germany
usr_008008,2026-07-25,2026-07-25 18:45:14,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Canada
usr_008009,2026-08-24,2026-08-24 02:53:49,Paid Search (Google),iOS,v2.5.2,Control_A,United States
usr_008010,2026-07-20,2026-07-20 16:53:35,Referral,iOS,v2.5.2,Control_A,United States
usr_008011,2026-06-03,2026-06-03 21:01:04,Meta Ads (Instagram),Android,v2.5.1,Control_A,United States
usr_008012,2026-08-06,2026-08-06 16:20:01,Paid Search (Google),iOS,v2.5.2,Control_A,United States
usr_008013,2026-08-27,2026-08-27 17:50:32,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,United States
usr_008014,2026-06-03,2026-06-03 00:52:04,Organic Search,iOS,v2.5.2,Variant_B,India
usr_008015,2026-07-31,2026-07-31 20:46:30,Organic Search,Android,v2.5.3,Variant_B,India
usr_008016,2026-08-17,2026-08-17 12:19:09,Meta Ads (Instagram),iOS,v2.5.2,Control_A,United Kingdom
usr_008017,2026-06-24,2026-06-24 11:41:15,Organic Search,iOS,v2.5.1,Control_A,India
usr_008018,2026-06-13,2026-06-13 15:54:32,Organic Search,iOS,v2.5.2,Variant_B,India
usr_008019,2026-07-04,2026-07-04 11:05:35,Organic Search,Android,v2.5.2,Control_A,United States
usr_008020,2026-08-12,2026-08-12 20:56:11,Paid Search (Google),Android,v2.5.1,Control_A,India
usr_008021,2026-07-22,2026-07-22 09:06:00,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United States
usr_008022,2026-07-11,2026-07-11 07:54:49,Organic Search,Android,v2.5.2,Control_A,Germany
usr_008023,2026-07-11,2026-07-11 16:41:14,Referral,Android,v2.5.3,Control_A,India
usr_008024,2026-06-28,2026-06-28 22:07:34,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,United Kingdom
usr_008025,2026-06-21,2026-06-21 08:13:38,Paid Search (Google),Android,v2.5.2,Variant_B,United States
usr_008026,2026-06-11,2026-06-11 23:10:45,Referral,Android,v2.5.1,Variant_B,United Kingdom
usr_008027,2026-08-03,2026-08-03 08:34:45,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,Canada
usr_008028,2026-08-28,2026-08-28 21:01:25,Organic Search,iOS,v2.5.3,Control_A,Germany
usr_008029,2026-08-10,2026-08-10 19:05:30,Referral,iOS,v2.5.1,Variant_B,United Kingdom
usr_008030,2026-06-12,2026-06-12 13:07:46,Meta Ads (Instagram),iOS,v2.5.1,Control_A,United Kingdom
usr_008031,2026-08-19,2026-08-19 11:06:25,Paid Search (Google),iOS,v2.5.2,Control_A,United States
